47.51|0.00|-1  |  0.00|0.00|0.00|0.00|0.00|0.00
2206130.00|33.00|-48.13|4.00|6  |  0.00|0.00|0.00|0.00|0.00|0.00
2206140.00|33.00|-48.51|5.00|6  |  0.00|0.00|0.00|0.00|0.00|0.00
2206206.00|33.00|-48.87|6.00|6  |  0.00|0.00|0.00|0.00|0.00|0.00
2206361.00|33.00|-48.95|8.00|6  |  0.00|0.00|0.00|0.00|0.00|0.00
2206370.00|32.00|-49.03|9.00|6  |  0.00|0.00|0.00|0.00|0.00|0.00
2206437.00|32.00|-48.32|9.00|6  |  0.00|0.00|0.00|0.00|0.00|0.00
2206592.00|32.00|-46.81|11.00|6  |  0.00|0.00|0.00|0.00|0.00|0.00
2206604.00|32.00|-45.31|11.00|7  |  0.00|0.00|0.00|0.00|0.00|0.00
2206671.00|31.00|-43.24|13.00|6  |  0.00|0.00|0.00|0.00|0.00|0.00
2206829.00|31.00|-40.74|13.00|6  |  0.00|0.00|0.00|0.00|0.00|0.00
2206840.00|30.00|-38.23|13.00|6  |  0.00|0.00|0.00|0.00|0.00|0.00
2206908.00|30.00|-35.43|13.00|6  |  0.00|0.00|0.00|0.00|0.00|0.00
2207066.00|29.00|-32.49|13.00|6  |  0.00|0.00|0.00|0.00|0.00|0.00
2207075.00|29.00|-29.56|13.00|6  |  0.00|0.00|0.00|0.00|0.00|0.00
2207142.00|28.00|-26.65|13.00|6  |  0.00|0.00|0.00|0.00|0.00|0.00
2207300.00|28.00|-23.66|13.00|6  |  0.00|0.00|0.00|0.00|0.00|0.00
2207311.00|27.00|-20.68|13.00|6  |  0.00|0.00|0.00|0.00|0.00|0.00
2207380.00|27.00|-17.63|13.00|6  |  0.00|0.00|0.00|0.00|0.00|0.00
2207537.00|26.00|-14.89|11.00|6  |  0.00|0.00|0.00|0.00|0.00|0.00
2207548.00|26.00|-12.14|11.00|6  |  0.00|0.00|0.00|0.00|0.00|0.00
2207617.00|25.00|-10.21|10.00|6  |  0.00|0.00|0.00|0.00|0.00|0.00
2207773.00|25.00|-9.07|9.00|6  |  0.00|0.00|0.00|0.00|0.00|0.00
2207787.00|24.00|-7.92|9.00|6  |  0.00|0.00|0.00|0.00|0.00|0.00
2207850.00|24.00|-7.44|8.00|6  |  0.00|0.00|0.00|0.00|0.00|0.00
2208003.00|24.00|-7.64|8.00|6  |  0.00|0.00|0.00|0.00|0.00|0.00
2208015.00|23.00|-7.85|7.00|6  |  0.00|0.00|0.00|0.00|0.00|0.00
2208078.00|23.00|-8.64|7.00|6  |  0.00|0.00|0.00|0.00|0.00|0.00
2208231.00|23.00|-9.80|8.00|6  |  0.00|0.00|0.00|0.00|0.00|0.00
2208243.00|23.00|-10.96|7.00|6  |  0.00|0.00|0.00|0.00|0.00|0.00
2208309.00|23.00|-11.57|7.00|7  |  0.00|0.00|0.00|0.00|0.00|0.00
2208463.00|23.00|-12.15|8.00|6  |  0.00|0.00|0.00|0.00|0.00|0.00
2208476.00|23.00|-12.72|8.00|6  |  0.00|0.00|0.00|0.00|0.00|0.00
2208541.00|23.00|-13.95|8.00|6  |  0.00|0.00|0.00|0.00|0.00|0.00
2208697.00|23.00|-15.19|9.00|6  |  0.00|0.00|0.00|0.00|0.00|0.00
2208709.00|23.00|-16.43|9.00|6  |  0.00|0.00|0.00|0.00|0.00|0.00
2208775.00|23.00|-17.01|9.00|6  |  0.00|0.00|0.00|0.00|0.00|0.00
2208929.00|24.00|-17.56|9.00|6  |  0.00|0.00|0.00|0.00|0.00|0.00
2208942.00|24.00|-18.10|9.00|6  |  0.00|0.00|0.00|0.00|0.00|0.00
2209008.00|24.00|-19.12|9.00|6  |  0.00|0.00|0.00|0.00|0.00|0.00
2209163.00|24.00|-20.05|9.00|6  |  0.00|0.00|0.00|0.00|0.00|0.00
2209175.00|24.00|-21.30|9.00|6  |  0.00|0.00|0.00|0.00|0.00|0.00
2209241.00|24.00|-22.05|9.00|6  |  0.00|0.00|0.00|0.00|0.00|0.00
2209396.00|24.00|-22.42|9.00|6  |  0.00|0.00|0.00|0.00|0.00|0.00
2209409.00|24.00|-22.49|9.00|6  |  0.00|0.00|0.00|0.00|0.00|0.00
2209474.00|24.00|-22.43|9.00|6  |  0.00|0.00|0.00|0.00|0.00|0.00
2209630.00|24.00|-22.11|9.00|6  |  0.00|0.00|0.00|0.00|0.00|0.00
2209643.00|23.00|-21.60|9.00|6  |  0.00|0.00|0.00|0.00|0.00|0.00
2209709.00|23.00|-21.23|9.00|6  |  0.00|0.00|0.00|0.00|0.00|0.00
2209863.00|23.00|-20.79|9.00|6  |  0.00|0.00|0.00|0.00|0.00|0.00
2209873.00|23.00|-20.54|9.00|6  |  0.00|0.00|0.00|0.00|0.00|0.00
2209939.00|23.00|-20.02|9.00|6  |  0.00|0.00|0.00|0.00|0.00|0.00
2210094.00|23.00|-19.52|9.00|6  |  0.00|0.00|0.00|0.00|0.00|0.00
2210106.00|23.00|-19.02|9.00|6  |  0.00|0.00|0.00|0.00|0.00|0.00
2210172.00|23.00|-18.62|9.00|6  |  0.00|0.00|0.00|0.00|0.00|0.00
2210327.00|23.00|-18.25|9.00|6  |  0.00|0.00|0.00|0.00|0.00|0.00
2210336.00|23.00|-17.89|9.00|6  |  0.00|0.00|0.00|0.00|0.00|0.00
2210403.00|23.00|-17.55|9.00|6  |  0.00|0.00|0.00|0.00|0.00|0.00
2210557.00|23.00|-17.31|9.00|7  |  0.00|0.00|0.00|0.00|0.00|0.00
2210568.00|23.00|-17.08|9.00|6  |  0.00|0.00|0.00|0.00|0.00|0.00
2210634.00|23.00|-16.96|9.00|7  |  0.00|0.00|0.00|0.00|0.00|0.00
2210789.00|23.00|-16.86|9.00|7  |  0.00|0.00|0.00|0.00|0.00|0.00
2210800.00|23.00|-16.75|9.00|7  |  0.00|0.00|0.00|0.00|0.00|0.00
2210867.00|23.00|-16.64|9.00|7  |  0.00|0.00|0.00|0.00|0.00|0.00
2211021.00|23.00|-16.62|9.00|7  |  0.00|0.00|0.00|0.00|0.00|0.00
2211031.00|23.00|-16.59|9.00|7  |  0.00|0.00|0.00|0.00|0.00|0.00
2211096.00|23.00|-16.72|9.00|7  |  0.00|0.00|0.00|0.00|0.00|0.00
2211251.00|23.00|-16.86|9.00|7  |  0.00|0.00|0.00|0.00|0.00|0.00
2211263.00|23.00|-17.00|9.00|7  |  0.00|0.00|0.00|0.00|0.00|0.00
2211329.00|23.00|-17.05|9.00|7  |  0.00|0.00|0.00|0.00|0.00|0.00
2211484.00|23.00|-17.08|9.00|7  |  0.00|0.00|0.00|0.00|0.00|0.00
2211493.00|23.00|-17.10|9.00|7  |  0.00|0.00|0.00|0.00|0.00|0.00
2211559.00|23.00|-17.14|9.00|7  |  0.00|0.00|0.00|0.00|0.00|0.00
2211715.00|23.00|-17.16|9.00|7  |  0.00|0.00|0.00|0.00|0.00|0.00
2211727.00|23.00|-17.17|9.00|7  |  0.00|0.00|0.00|0.00|0.00|0.00
2211793.00|23.00|-17.18|9.00|7  |  0.00|0.00|0.00|0.00|0.00|0.00
2211948.00|23.00|-17.18|9.00|7  |  0.00|0.00|0.00|0.00|0.00|0.00
2211960.00|23.00|-17.18|9.00|7  |  0.00|0.00|0.00|0.00|0.00|0.00
2212027.00|24.00|-17.18|9.00|7  |  0.00|0.00|0.00|0.00|0.00|0.00
2212182.00|24.00|-17.17|9.00|7  |  0.00|0.00|0.00|0.00|0.00|0.00
2212193.00|24.00|-17.15|9.00|7  |  0.00|0.00|0.00|0.00|0.00|0.00
2212259.00|24.00|-17.13|9.00|6  |  0.00|0.00|0.00|0.00|0.00|0.00
2212414.00|24.00|-17.12|9.00|6  |  0.00|0.00|0.00|0.00|0.00|0.00
2212425.00|24.00|-17.11|9.00|6  |  0.00|0.00|0.00|0.00|0.00|0.00
2212491.00|24.00|-17.09|9.00|5  |  0.00|0.00|0.00|0.00|0.00|0.00
2212646.00|24.00|-17.06|9.00|5  |  0.00|0.00|0.00|0.00|0.00|0.00
2212656.00|24.00|-17.03|9.00|4  |  0.00|0.00|0.00|0.00|0.00|0.00
2212722.00|24.00|-17.01|9.00|4  |  0.00|0.00|0.00|0.00|0.00|0.00
2212877.00|23.00|-17.00|9.00|3  |  0.00|0.00|0.00|0.00|0.00|0.00
2212888.00|23.00|-16.99|9.00|3  |  0.00|0.00|0.00|0.00|0.00|0.00
2212955.00|23.00|-17.00|9.00|3  |  0.00|0.00|0.00|0.00|0.00|0.00
2213109.00|23.00|-17.02|9.00|3  |  0.00|0.00|0.00|0.00|0.00|0.00
2213118.00|22.00|-17.04|9.00|3  |  0.00|0.00|0.00|0.00|0.00|0.00
2213185.00|22.00|-17.08|9.00|3  |  0.00|0.00|0.00|0.00|0.00|0.00
2213340.00|22.00|-17.13|9.00|3  |  0.00|0.00|0.00|0.00|0.00|0.00
2213354.00|22.00|-17.18|9.00|3  |  0.00|0.00|0.00|0.00|0.00|0.00
2213420.00|21.00|-17.24|9.00|3  |  0.00|0.00|0.00|0.00|0.00|0.00
2213575.00|21.00|-17.32|9.00|3  |  0.00|0.00|0.00|0.00|0.00|0.00
2213586.00|21.00|-17.39|9.00|3  |  0.00|0.00|0.00|0.00|0.00|0.00
2213652.00|21.00|-17.48|9.00|2  |  0.00|0.00|0.00|0.00|0.00|0.00
2213808.00|20.00|-17.60|9.00|1  |  0.00|0.00|0.00|0.00|0.00|0.00
2213822.00|20.00|-17.71|9.00|1  |  0.00|0.00|0.00|0.00|0.00|0.00
2213889.00|20.00|-17.82|9.00|1  |  0.00|0.00|0.00|0.00|0.00|0.00
2214043.00|19.00|-17.93|9.00|1  |  0.00|0.00|0.00|0.00|0.00|0.00
2214056.00|19.00|-18.03|9.00|1  |  0.00|0.00|0.00|0.00|0.00|0.00
2214123.00|19.00|-18.13|9.00|1  |  0.00|0.00|0.00|0.00|0.00|0.00
2214278.00|18.00|-18.24|9.00|1  |  0.00|0.00|0.00|0.00|0.00|0.00
2214292.00|18.00|-18.35|9.00|1  |  0.00|0.00|0.00|0.00|0.00|0.00
2214358.00|18.00|-18.41|9.00|1  |  0.00|0.00|0.00|0.00|0.00|0.00
2214513.00|17.00|-18.46|9.00|1  |  0.00|0.00|0.00|0.00|0.00|0.00
2214524.00|17.00|-18.51|9.00|1  |  0.00|0.00|0.00|0.00|0.00|0.00
2214591.00|17.00|-18.61|9.00|1  |  0.00|0.00|0.00|0.00|0.00|0.00
2214746.00|16.00|-18.71|9.00|1  |  0.00|0.00|0.00|0.00|0.00|0.00
2214761.00|16.00|-18.82|9.00|1  |  0.00|0.00|0.00|0.00|0.00|0.00
2214828.00|16.00|-18.92|9.00|2  |  0.00|0.00|0.00|0.00|0.00|0.00
2214982.00|16.00|-19.03|9.00|2  |  0.00|0.00|0.00|0.00|0.00|0.00
2215000.00|15.00|-19.13|9.00|2  |  0.00|0.00|0.00|0.00|0.00|0.00
2215066.00|15.00|-19.23|9.00|2  |  0.00|0.00|0.00|0.00|0.00|0.00
2215221.00|15.00|-19.33|9.00|2  |  0.00|0.00|0.00|0.00|0.00|0.00
2215235.00|15.00|-19.43|9.00|2  |  0.00|0.00|0.00|0.00|0.00|0.00
2215301.00|15.00|-19.54|9.00|2  |  0.00|0.00|0.00|0.00|0.00|0.00
2215455.00|15.00|-19.64|9.00|2  |  0.00|0.00|0.00|0.00|0.00|0.00
2215473.00|15.00|-19.75|9.00|2  |  0.00|0.00|0.00|0.00|0.00|0.00
2215539.00|15.00|-19.84|9.00|2  |  0.00|0.00|0.00|0.00|0.00|0.00
2215694.00|15.00|-19.93|9.00|2  |  0.00|0.00|0.00|0.00|0.00|0.00
2215705.00|15.00|-20.01|9.00|2  |  0.00|0.00|0.00|0.00|0.00|0.00
2215771.00|15.00|-20.08|9.00|2  |  0.00|0.00|0.00|0.00|0.00|0.00
2215925.00|14.00|-20.15|9.00|2  |  0.00|0.00|0.00|0.00|0.00|0.00
2215940.00|14.00|-20.21|9.00|2  |  0.00|0.00|0.00|0.00|0.00|0.00
2216006.00|14.00|-20.27|9.00|2  |  0.00|0.00|0.00|0.00|0.00|0.00
2216161.00|14.00|-20.32|9.00|2  |  0.00|0.00|0.00|0.00|0.00|0.00
2216177.00|14.00|-20.37|9.00|2  |  0.00|0.00|0.00|0.00|0.00|0.00
2216244.00|14.00|-20.42|9.00|2  |  0.00|0.00|0.00|0.00|0.00|0.00
2216398.00|14.00|-20.46|9.00|2  |  0.00|0.00|0.00|0.00|0.00|0.00
2216417.00|14.00|-20.50|9.00|2  |  0.00|0.00|0.00|0.00|0.00|0.00
2216483.00|14.00|-20.54|9.00|2  |  0.00|0.00|0.00|0.00|0.00|0.00
2216638.00|14.00|-20.57|9.00|2  |  0.00|0.00|0.00|0.00|0.00|0.00
2216649.00|14.00|-20.60|9.00|2  |  0.00|0.00|0.00|0.00|0.00|0.00
2216715.00|14.00|-20.62|9.00|2  |  0.00|0.00|0.00|0.00|0.00|0.00
2216870.00|14.00|-20.65|9.00|2  |  0.00|0.00|0.00|0.00|0.00|0.00
2216883.00|14.00|-20.68|9.00|2  |  0.00|0.00|0.00|0.00|0.00|0.00
2216949.00|14.00|-20.71|9.00|2  |  0.00|0.00|0.00|0.00|0.00|0.00
2217104.00|14.00|-20.73|9.00|2  |  0.00|0.00|0.00|0.00|0.00|0.00
2217118.00|14.00|-20.76|9.00|2  |  0.00|0.00|0.00|0.00|0.00|0.00
2217185.00|14.00|-20.79|9.00|2  |  0.00|0.00|0.00|0.00|0.00|0.00
2217339.00|14.00|-20.81|9.00|2  |  0.00|0.00|0.00|0.00|0.00|0.00
2217356.00|14.00|-20.84|9.00|2  |  0.00|0.00|0.00|0.00|0.00|0.00
2217421.00|14.00|-20.86|9.00|2  |  0.00|0.00|0.00|0.00|0.00|0.00
2217576.00|14.00|-20.88|9.00|2  |  0.00|0.00|0.00|0.00|0.00|0.00
2217593.00|14.00|-20.90|9.00|2  |  0.00|0.00|0.00|0.00|0.00|0.00
2217660.00|14.00|-20.92|9.00|2  |  0.00|0.00|0.00|0.00|0.00|0.00
2217815.00|14.00|-20.93|9.00|2  |  0.00|0.00|0.00|0.00|0.00|0.00
2217833.00|14.00|-20.95|9.00|2  |  0.00|0.00|0.00|0.00|0.00|0.00
2217900.00|14.00|-20.96|9.00|2  |  0.00|0.00|0.00|0.00|0.00|0.00
2218054.00|14.00|-20.98|9.00|2  |  0.00|0.00|0.00|0.00|0.00|0.00
2218074.00|14.00|-21.00|9.00|2  |  0.00|0.00|0.00|0.00|0.00|0.00
2218140.00|14.00|-21.01|9.00|2  |  0.00|0.00|0.00|0.00|0.00|0.00
2218295.00|14.00|-21.03|9.00|2  |  0.00|0.00|0.00|0.00|0.00|0.00
2218306.00|14.00|-21.04|9.00|2  |  0.00|0.00|0.00|0.00|0.00|0.00
2218372.00|14.00|-21.05|9.00|2  |  0.00|0.00|0.00|0.00|0.00|0.00
2218526.00|14.00|-21.07|9.00|2  |  0.00|0.00|0.00|0.00|0.00|0.00
2218539.00|14.00|-21.08|9.00|2  |  0.00|0.00|0.00|0.00|0.00|0.00
2218604.00|14.00|-21.09|9.00|2  |  0.00|0.00|0.00|0.00|0.00|0.00
2218759.00|13.00|-21.09|9.00|2  |  0.00|0.00|0.00|0.00|0.00|0.00
2218771.00|14.00|-21.09|9.00|2  |  0.00|0.00|0.00|0.00|0.00|0.00
2218838.00|13.00|-21.10|9.00|2  |  0.00|0.00|0.00|0.00|0.00|0.00
2218992.00|13.00|-21.12|9.00|2  |  0.00|0.00|0.00|0.00|0.00|0.00
2219004.00|13.00|-21.13|9.00|2  |  0.00|0.00|0.00|0.00|0.00|0.00
2219071.00|13.00|-21.14|9.00|2  |  0.00|0.00|0.00|0.00|0.00|0.00
2219226.00|13.00|-21.14|9.00|2  |  0.00|0.00|0.00|0.00|0.00|0.00
2219239.00|13.00|-21.15|9.00|2  |  0.00|0.00|0.00|0.00|0.00|0.00
2219304.00|13.00|-21.16|9.00|2  |  0.00|0.00|0.00|0.00|0.00|0.00
2219459.00|13.00|-21.17|9.00|2  |  0.00|0.00|0.00|0.00|0.00|0.00
2219472.00|13.00|-21.18|9.00|2  |  0.00|0.00|0.00|0.00|0.00|0.00
2219539.00|13.00|-21.18|9.00|2  |  0.00|0.00|0.00|0.00|0.00|0.00
2219694.00|13.00|-21.19|9.00|2  |  0.00|0.00|0.00|0.00|0.00|0.00
2219707.00|13.00|-21.19|9.00|2  |  0.00|0.00|0.00|0.00|0.00|0.00
2219773.00|13.00|-21.20|9.00|2  |  0.00|0.00|0.00|0.00|0.00|0.00
2219928.00|13.00|-21.21|9.00|0  |  0.00|0.00|0.00|0.00|0.00|0.00
2219941.00|13.00|-21.22|9.00|0  |  0.00|0.00|0.00|0.00|0.00|0.00
2220008.00|13.00|-21.23|9.00|-1  |  0.00|0.00|0.00|0.00|0.00|0.00
2220164.00|13.00|-21.23|9.00|-1  |  0.00|0.00|0.00|0.00|0.00|0.00
2220176.00|13.00|-21.23|9.00|-1  |  0.00|0.00|0.00|0.00|0.00|0.00
2220244.00|12.00|-21.22|9.00|-1  |  0.00|0.00|0.00|0.00|0.00|0.00
2220400.00|12.00|-21.21|9.00|-1  |  0.00|0.00|0.00|0.00|0.00|0.00
2220420.00|12.00|-21.21|9.00|-1  |  0.00|0.00|0.00|0.00|0.00|0.00
2220487.00|11.00|-21.20|9.00|-1  |  0.00|0.00|0.00|0.00|0.00|0.00
2220644.00|10.00|-21.19|9.00|-1  |  0.00|0.00|0.00|0.00|0.00|0.00
2220658.00|10.00|-21.18|9.00|-1  |  0.00|0.00|0.00|0.00|0.00|0.00
2220726.00|9.00|-21.18|9.00|-1  |  0.00|0.00|0.00|0.00|0.00|0.00
2220879.00|9.00|-21.19|9.00|-1  |  0.00|0.00|0.00|0.00|0.00|0.00
2220902.00|9.00|-21.20|9.00|-1  |  0.00|0.00|0.00|0.00|0.00|0.00
2220968.00|8.00|-21.22|9.00|-1  |  0.00|0.00|0.00|0.00|0.00|0.00
2221121.00|8.00|-21.24|9.00|-1  |  0.00|0.00|0.00|0.00|0.00|0.00
2221151.00|7.00|-21.27|9.00|-1  |  0.00|0.00|0.00|0.00|0.00|0.00
2221217.00|7.00|-21.30|9.00|-1  |  0.00|0.00|0.00|0.00|0.00|0.00
2221371.00|6.00|-21.33|9.00|-1  |  0.00|0.00|0.00|0.00|0.00|0.00
2221405.00|6.00|-21.36|9.00|-1  |  0.00|0.00|0.00|0.00|0.00|0.00
2221471.00|5.00|-21.41|9.00|-1  |  0.00|0.00|0.00|0.00|0.00|0.00
2221624.00|5.00|-21.47|9.00|-1  |  0.00|0.00|0.00|0.00|0.00|0.00
2221662.00|5.00|-21.53|9.00|-1  |  0.00|0.00|0.00|0.00|0.00|0.00
2221728.00|4.00|-21.59|9.00|-1  |  0.00|0.00|0.00|0.00|0.00|0.00
2221881.00|4.00|-21.66|9.00|-1  |  0.00|0.00|0.00|0.00|0.00|0.00
2221921.00|3.00|-21.75|9.00|-1  |  0.00|0.00|0.00|0.00|0.00|0.00
2221986.00|3.00|-21.85|9.00|-1  |  0.00|0.00|0.00|0.00|0.00|0.00
2222140.00|2.00|-21.92|9.00|-1  |  0.00|0.00|0.00|0.00|0.00|0.00
2222178.00|2.00|-21.99|9.00|-1  |  0.00|0.00|0.00|0.00|0.00|0.00
2222243.00|2.00|-22.02|9.00|-1  |  0.00|0.00|0.00|0.00|0.00|0.00
2222397.00|1.00|-22.07|9.00|-1  |  0.00|0.00|0.00|0.00|0.00|0.00
2222508.00|1.00|-22.10|9.00|-1  |  0.00|0.00|0.00|0.00|0.00|0.00
2222699.00|0.00|-22.12|9.00|-1  |  0.00|0.00|0.00|0.00|0.00|0.00
2223066.00|0.00|-22.12|9.00|-1  |  0.00|0.00|0.00|0.00|0.00|0.00
2223216.00|0.00|-22.09|9.00|-1  |  0.00|0.00|0.00|0.00|0.00|0.00
2223298.00|-1.00|-22.05|9.00|-1  |  0.00|0.00|0.00|0.00|0.00|0.00
2223452.00|-1.00|-21.98|9.00|-1  |  0.00|0.00|0.00|0.00|0.00|0.00
2223527.00|0.00|-21.93|8.00|-1  |  0.00|0.00|0.00|0.00|0.00|0.00
